Date,IPMAN,M1SL,M2MSL,M2SL,M3SL,UNRATE,WTB3MS,Market Value,Estimate,Sigma,Recommended Percent Stock
2000-06-01,95.6248,1102.6,3757.2,4761.5,6823.6,4.0,5.672,41.583149,44.95714260850579,0.8697595770208514,1.5404182466410723
2000-06-08,95.65354666666666,1102.81,3758.95,4765.606666666667,6835.64,4.0,5.735116666666666,40.832027,45.058042445986274,1.0893966715047794,1.6848351459519342
2000-06-15,95.68229333333333,1103.02,3760.7,4769.713333333333,6847.68,4.0,5.798233333333333,40.091328,45.1589422834668,1.3063468895084438,1.8274853565756106
2000-06-22,95.71104,1103.23,3762.45,4773.820000000001,6859.72,4.0,5.86135,39.402802,45.25984212094729,1.509847773672961,1.9612922928179264
2000-06-29,95.73978666666667,1103.44,3764.2,4777.926666666667,6871.76,4.0,5.9244666666666665,39.115768,45.3607419584278,1.609850681072821,2.0270467130477745
2000-07-06,95.647,1102.967741935484,3767.78064516129,4783.6322580645165,6886.458064516129,4.016129032258064,5.96508064516129,40.128914,45.26941978970821,1.3251371105323102,1.8398403982592964
2000-07-13,95.5056,1102.2225806451613,3772.0935483870967,4789.977419354839,6902.2193548387095,4.038709677419354,5.996693548387096,40.880955,45.10120881850857,1.0879114195276174,1.6838585555187877
2000-07-20,95.3642,1101.4774193548387,3776.4064516129033,4796.322580645161,6917.98064516129,4.061290322580645,6.028306451612903,40.160244,44.9329978473089,1.2303367608625695,1.777506790245322
2000-07-27,95.22279999999999,1100.7322580645161,3780.71935483871,4802.667741935484,6933.741935483871,4.083870967741936,6.059919354838709,39.251545,44.764786876109255,1.4212222898377191,1.9030188139892075
2000-08-03,95.15067741935484,1100.167741935484,3785.703225806452,4809.496774193548,6948.774193548387,4.087096774193548,6.078596774193548,41.048058,44.69018181791121,0.9388790966699266,1.585866064702179
2000-08-10,95.25174838709677,1100.0548387096774,3792.3645161290324,4817.535483870967,6961.9838709677415,4.041935483870968,6.0649354838709675,41.497189,44.8495915422172,0.8641937583319083,1.5367585812322204
2000-08-17,95.3528193548387,1099.941935483871,3799.025806451613,4825.5741935483875,6975.193548387097,3.996774193548387,6.051274193548387,41.852318,45.00900126652321,0.81374057608127,1.5035843482634075
2000-08-24,95.45389032258065,1099.8290322580647,3805.687096774194,4833.612903225807,6988.403225806452,3.9516129032258065,6.037612903225806,41.925423,45.16841099082921,0.8359885021941259,1.5182129177810713
2000-08-31,95.55496129032258,1099.716129032258,3812.3483870967743,4841.651612903226,7001.612903225807,3.9064516129032256,6.023951612903226,42.384998,45.32782071513518,0.7586108739242245,1.467335186143689
2000-09-07,95.52382,1099.5,3815.42,4846.0,7008.2,3.9,6.0366,42.614777,45.32281264562725,0.6980866625711353,1.4275389989040694
2000-09-14,95.47064333333333,1099.2666666666667,3817.8933333333334,4849.733333333334,7013.683333333333,3.9,6.053633333333333,42.113434,45.29040161048367,0.8189695434328147,1.5070225254678644
2000-09-21,95.41746666666667,1099.0333333333333,3820.366666666667,4853.466666666667,7019.166666666667,3.9,6.070666666666667,41.27784,45.2579905753401,1.026016786801262,1.6431612818486567
2000-09-28,95.36429,1098.8,3822.84,4857.2,7024.65,3.9,6.0877,42.308086,45.22557954019651,0.7520814328412877,1.4630419148379183
2000-10-05,95.30933225806452,1097.8870967741937,3824.622580645161,4860.193548387097,7028.458064516129,3.9,6.10758064516129,41.564194,45.17728846321045,0.9313958106310704,1.5809456164102946
2000-10-12,95.25303870967741,1096.4645161290323,3825.8870967741937,4862.6322580645165,7031.009677419355,3.9,6.129596774193548,40.296413,45.11708735484254,1.2426898726936084,1.785629271157168
2000-10-19,95.19674516129032,1095.041935483871,3827.1516129032257,4865.070967741935,7033.561290322581,3.9,6.151612903225806,40.987923,45.05688624647465,1.0489112199991597,1.658214945992634
2000-10-26,95.14045161290323,1093.6193548387098,3828.416129032258,4867.509677419355,7036.112903225807,3.9,6.173629032258065,41.197487,44.996685138106756,0.9793702505208712,1.6124900140965759
2000-11-02,95.07534333333334,1092.2733333333333,3830.7933333333335,4871.093333333333,7040.943333333334,3.9,6.17995,42.727184,44.91243428831087,0.5633212705721969,1.3389273730189726
2000-11-09,94.95734666666667,1091.3866666666668,3839.846666666667,4881.546666666667,7059.446666666667,3.9,6.0921,42.077591,44.683884989947245,0.671859351651944,1.4102938840517207
2000-11-16,94.83935,1090.5,3848.9,4892.0,7077.950000000001,3.9,6.00425,41.543224,44.45533569158363,0.7506940815548678,1.4621296965648143
2000-11-23,94.72135333333334,1089.6133333333332,3857.9533333333334,4902.453333333333,7096.453333333334,3.9,5.916399999999999,40.90411,44.22678639322002,0.8565308502833954,1.531720026963094
2000-11-30,94.60335666666667,1088.7266666666667,3867.0066666666667,4912.906666666667,7114.956666666667,3.9,5.82855,40.925045,43.998237094856414,0.7922179371613806,1.4894326732692496
2000-12-07,94.48148064516128,1090.1677419354837,3876.990322580645,4924.193548387097,7140.748387096774,3.958064516129032,5.695322580645161,41.574654,43.666252991838945,0.5391795200361166,1.323053566435667
2000-12-14,94.35895806451613,1091.9967741935484,3887.1290322580644,4935.619354838709,7167.754838709678,4.025806451612903,5.554532258064516,40.820278,43.317029754712514,0.643621180736773,1.3917265783087576
2000-12-21,94.23643548387096,1093.8258064516128,3897.2677419354836,4947.0451612903225,7194.761290322581,4.093548387096774,5.413741935483871,41.689133,42.96780651758609,0.32962081937551924,1.1852634638843376
2000-12-28,94.1139129032258,1095.6548387096775,3907.4064516129033,4958.470967741935,7221.767741935484,4.161290322580645,5.272951612903226,42.721367,42.61858328045964,-0.02649593769433533,0.9511077627742451
2001-01-04,93.99884193548387,1097.1354838709678,3916.848387096774,4968.696774193549,7244.099999999999,4.2,5.165403225806451,42.942535,42.352265904406686,-0.15216158015755168,0.8684794504798796
