Date,CE16OV,IPMAN,M1SL,M1V,RSAFS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2001-01-25,137649.48387096773,93.68343548387097,1100.183870967742,9.501,278786.77419354836,91.5258064516129,4.2,43.858898,37.244742781537866,-1.9767534215573375,-0.7621084282719901
2001-02-01,137612.0,93.5783,1101.2,9.501,278773.0,90.6,4.2,44.261684,37.268345992180315,-2.0900786840437644,-0.8303627145225425
2001-02-08,137654.75,93.52935,1103.15,9.501,278192.25,90.82499999999999,4.225,43.850491,37.083378467295375,-2.022467331239571,-0.7896413031899439
2001-02-15,137697.5,93.4804,1105.1000000000001,9.501,277611.5,91.05,4.25,43.304451,36.89841094241046,-1.9145546459397749,-0.7246469396128004
2001-02-22,137740.25,93.43145,1107.05,9.501,277030.75,91.275,4.275,41.531559,36.71344341752557,-1.439976255248746,-0.43881473754372025
2001-03-01,137783.0,93.3825,1109.0,9.501,276450.0,91.5,4.3,42.030399,36.52847589264063,-1.6443438305257667,-0.5619025881891996
2001-03-08,137673.70967741936,93.3059064516129,1110.7387096774194,9.491290322580644,277434.06451612903,90.8,4.32258064516129,42.542717,36.76523104122544,-1.7267005021485597,-0.6115049073566323
2001-03-15,137564.4193548387,93.2293129032258,1112.4774193548387,9.48158064516129,278418.12903225806,90.10000000000001,4.345161290322581,39.664299,37.00198618981037,-0.7956777219422331,-0.05076236900514475
2001-03-22,137455.12903225806,93.15271935483871,1114.216129032258,9.471870967741935,279402.1935483871,89.4,4.367741935483871,39.35775,37.23874133839518,-0.6333019839699044,0.04703436101377223
2001-03-29,137345.83870967742,93.07612580645161,1115.9548387096775,9.46216129032258,280386.2580645161,88.7,4.390322580645162,40.121368,37.47549648697995,-0.7907639590562185,-0.04780287549742357
2001-04-05,137271.4,92.95458,1116.94,9.458,280899.73333333334,88.88000000000001,4.386666666666667,38.959042,37.80899872236621,-0.3437101049059108,0.22145166723299697
2001-04-12,137223.1,92.79932,1117.3600000000001,9.458,281060.26666666666,89.72,4.363333333333333,40.803925,38.21506127285343,-0.7737262071349668,-0.03754126593937557
2001-04-19,137174.8,92.64406,1117.78,9.458,281220.8,90.56,4.34,42.236588,38.621123823340696,-1.0805433113786198,-0.22233309434674442
2001-04-26,137126.5,92.4888,1118.2,9.458,281381.3333333333,91.4,4.316666666666666,43.081314,39.02718637382796,-1.2116453865636752,-0.30129411655301497
2001-05-03,137077.87096774194,92.33724838709676,1118.9967741935484,9.458,281425.3548387097,92.03870967741935,4.312903225806451,43.013744,39.32689202024642,-1.1018787774151872,-0.23518315949725077
2001-05-10,137028.4193548387,92.19496774193549,1120.7354838709678,9.458,281178.0967741936,92.1741935483871,4.358064516129033,42.446075,39.36070540649314,-0.9221154779841629,-0.12691413432575882
2001-05-17,136978.96774193548,92.05268709677419,1122.4741935483871,9.458,280930.8387096774,92.30967741935484,4.403225806451613,44.128792,39.39451879273972,-1.4149185272998384,-0.42372280394755446
2001-05-24,136929.51612903227,91.9104064516129,1124.2129032258065,9.458,280683.5806451613,92.44516129032257,4.448387096774193,43.42598,39.42833217898627,-1.1947654307102158,-0.2911275454510359
2001-05-31,136880.06451612903,91.76812580645161,1125.9516129032259,9.458,280436.32258064515,92.58064516129032,4.493548387096774,43.250259,39.46214556523294,-1.1321424953138894,-0.2534105910437815
2001-06-07,136912.6,91.64948,1128.74,9.3858,280221.6,92.56,4.52,43.148903,38.194693087764726,-1.4806503735788326,-0.4633122136984572
2001-06-14,136958.8,91.53477333333333,1131.7033333333334,9.301566666666666,280012.3,92.51333333333334,4.543333333333333,41.371586,36.710362966344114,-1.3930862334016287,-0.41057350603692255
2001-06-21,137005.0,91.42006666666667,1134.6666666666667,9.217333333333332,279803.0,92.46666666666667,4.566666666666666,41.709087,35.22603284492336,-1.9375716262928848,-0.7385097582921982
2001-06-28,137051.2,91.30536000000001,1137.63,9.133099999999999,279593.7,92.42,4.59,41.926117,33.74170272350269,-2.4460522001886833,-1.0447607907809666
2001-07-05,136963.90322580645,91.20576129032258,1140.3451612903227,9.097,279750.32258064515,92.28387096774195,4.638709677419355,40.89526,33.37785477314213,-2.2467051365751627,-0.9246967270007134
2001-07-12,136776.48387096773,91.1174935483871,1142.8741935483872,9.097,280181.3870967742,92.08064516129032,4.7064516129032254,41.471722,33.854368451076695,-2.2765764022313237,-0.9426877898231454
2001-07-19,136589.06451612903,91.02922580645162,1145.4032258064517,9.097,280612.4516129032,91.87741935483871,4.774193548387097,41.017323,34.33088212901117,-1.9983572252544115,-0.7751201095978326
2001-07-26,136401.64516129033,90.94095806451614,1147.932258064516,9.097,281043.51612903224,91.6741935483871,4.841935483870968,41.119061,34.80739580694562,-1.8863491034000175,-0.7076591194911279
2001-08-02,136260.51612903227,90.85896451612903,1151.890322580645,9.097,281241.0967741936,91.18709677419355,4.903225806451613,41.342861,35.17338978423241,-1.8438520010728858,-0.6820636845156081
2001-08-09,136397.12903225806,90.81461612903226,1164.4225806451611,9.097,280037.77419354836,88.99677419354839,4.925806451612903,40.501896,34.87626555763295,-1.68131588359546,-0.5841703600709696
2001-08-16,136533.74193548388,90.77026774193548,1176.9548387096772,9.097,278834.4516129032,86.80645161290323,4.948387096774193,39.477821,34.57914133103339,-1.4640542105382615,-0.4533165672028875
2001-08-23,136670.35483870967,90.72591935483871,1189.4870967741936,9.097,277631.12903225806,84.61612903225806,4.970967741935484,40.189922,34.28201710443388,-1.7656784322126993,-0.6349807920594843
2001-08-30,136806.96774193548,90.68157096774193,1202.0193548387097,9.097,276427.8064516129,82.4258064516129,4.993548387096774,38.67754,33.98489287783438,-1.402477859758921,-0.41622995667894624
2001-09-06,136770.33333333334,90.58081666666666,1198.9333333333332,9.095166666666666,279160.0,81.95,5.05,36.826069,34.020517484269824,-0.8384870591779778,-0.07654585888000742
2001-09-13,136664.4,90.4575,1189.6,9.0926,283466.4,82.16,5.12,36.948135,34.18924162391935,-0.8245424760605076,-0.06814722342254775
2001-09-20,136558.46666666667,90.33418333333333,1180.2666666666667,9.090033333333333,287772.8,82.37,5.1899999999999995,32.655159,34.35796576356887,0.5089129276464702,0.7349750886732453
2001-09-27,136452.53333333333,90.21086666666666,1170.9333333333332,9.087466666666668,292079.2,82.58,5.26,35.028843,34.526689903218426,-0.15007704225595597,0.33807426484016395
2001-10-04,136377.09677419355,90.11993225806451,1166.1129032258063,9.086,293821.06451612903,82.81612903225806,5.319354838709677,35.652782,34.51604059812007,-0.33973461180950376,0.22384605342576452
2001-10-11,136342.32258064515,90.07217419354839,1167.3096774193548,9.086,292143.5483870968,83.08709677419355,5.364516129032258,36.560047,34.266226700024674,-0.6855474322340103,0.01556762797590433
2001-10-18,136307.5483870968,90.02441612903226,1168.5064516129032,9.086,290466.03225806454,83.35806451612903,5.409677419354838,35.612827,34.01641280192921,-0.4771156896122704,0.14110327212505935
2001-10-25,136272.7741935484,89.97665806451613,1169.7032258064517,9.086,288788.51612903224,83.62903225806453,5.45483870967742,36.546425,33.76659890383378,-0.8307985775103417,-0.07191518945060449
2001-11-01,136238.0,89.9289,1170.9,9.086,287111.0,83.9,5.5,35.844528,33.51678500573838,-0.6956858096660524,0.00946141917320581
2001-11-08,136193.43333333332,89.98525,1173.77,9.086,286316.26666666666,85.04333333333334,5.546666666666667,36.962124,33.677243046692894,-0.9817428604840244,-0.1628269073846711
2001-11-15,136148.86666666667,90.0416,1176.64,9.086,285521.5333333333,86.18666666666667,5.593333333333334,37.405056,33.83770108764732,-1.0661650348360223,-0.2136732511538324
