Date,INDPRO,TCU,UNRATE,WPRIME,WTB3MS,Market Value,Estimate,Sigma,Recommended Percent Stock
2010-08-26,95.3098,74.82570967741935,9.5,3.25,0.14943548387096772,42.662579,38.99897703711558,-0.48322384786371153,0.7027579137822704
2010-09-02,95.34163666666666,74.87464,9.496666666666666,3.25,0.14725,44.305683,38.91435578315104,-0.7111083325130046,0.5969139591886308
2010-09-09,95.28309333333333,74.84972,9.473333333333333,3.25,0.1455,44.496555,38.835189374374025,-0.7467260115846375,0.5803708583619532
2010-09-16,95.22455,74.82480000000001,9.45,3.25,0.14375,44.878281,38.75602296559706,-0.8075170597052231,0.5521356542545859
2010-09-23,95.16600666666668,74.79988,9.426666666666668,3.25,0.14200000000000002,45.318096,38.67685655682022,-0.8759699636668279,0.5203418001452762
2010-09-30,95.10746333333334,74.77496,9.403333333333334,3.25,0.14025,45.590591,38.59769014804338,-0.9223535994481922,0.49879830872642816
2010-10-07,95.10655161290323,74.79114193548388,9.47741935483871,3.25,0.14,46.400982,38.23079120601733,-1.0776364553917372,0.4266751381694096
2010-10-14,95.11524516129033,74.81417419354838,9.567741935483872,3.25,0.14,46.275661,37.815936841783326,-1.1158254911460272,0.4089377368163839
2010-10-21,95.12393870967743,74.8372064516129,9.658064516129032,3.25,0.14,46.634907,37.40108247754921,-1.2179282196704446,0.3615147778621721
2010-10-28,95.13263225806452,74.86023870967742,9.748387096774195,3.25,0.14,46.50959,36.98622811331509,-1.256117783019017,0.3437771314610232
2010-11-04,95.22723,74.94930000000001,9.75,3.25,0.14040000000000002,48.280746,36.99665264467496,-1.4883557400762122,0.2359111491871062
2010-11-11,95.43636666666667,75.1264,9.633333333333335,3.25,0.14133333333333334,47.228081,37.574115703493455,-1.273344185580622,0.33577610158244986
2010-11-18,95.64550333333334,75.3035,9.516666666666667,3.25,0.14226666666666665,47.177948,38.1515787623119,-1.1905651649559086,0.3742239095312535
2010-11-25,95.85464,75.48060000000001,9.4,3.25,0.1432,46.367554,38.72904182113035,-1.007508808113296,0.4592468489013677
2010-12-02,96.03075161290323,75.63103225806452,9.293548387096775,3.25,0.14427419354838708,48.080246,39.240636205578454,-1.1659318620713628,0.38566517195864414
2010-12-09,96.00871290322581,75.62145806451613,9.248387096774193,3.25,0.14619354838709678,49.024296,39.35701854380427,-1.275100040363306,0.3349605716696634
2010-12-16,95.9866741935484,75.61188387096774,9.203225806451613,3.25,0.14811290322580645,49.199745,39.47340088203003,-1.282890848391082,0.331342028123758
2010-12-23,95.96463548387096,75.60230967741936,9.158064516129032,3.25,0.15003225806451612,49.64254,39.58978322025579,-1.3259442106318309,0.31134532617572364
2010-12-30,95.94259677419355,75.59273548387097,9.112903225806452,3.25,0.1519516129032258,50.084099,39.70616555848155,-1.3688345462441398,0.2914243440955192
2011-01-06,95.8683,75.53856451612904,9.083870967741936,3.25,0.14927419354838709,50.790096,39.716038053035675,-1.4606523707571872,0.24877834446284564
2011-01-13,95.7731,75.46655483870968,9.061290322580644,3.25,0.14475806451612902,51.790264,39.68330661012111,-1.5968903268228334,0.1855008288481501
2011-01-20,95.67790000000001,75.39454516129032,9.038709677419355,3.25,0.14024193548387098,51.61377,39.65057516720663,-1.5779282515981279,0.19430801478787585
2011-01-27,95.5827,75.32253548387096,9.016129032258064,3.25,0.13572580645161292,51.311188,39.61784372429206,-1.5423353498953671,0.21083960743877805
2011-02-03,95.58258571428571,75.32413571428572,9.0,3.25,0.13035714285714287,52.689568,39.65394716174842,-1.7193797046098576,0.12860902175279088
2011-02-10,95.82018571428571,75.50976071428572,9.0,3.25,0.12285714285714286,53.395573,39.86213780013218,-1.7850407053897077,0.09811190390024849
2011-02-17,96.05778571428571,75.69538571428572,9.0,3.25,0.11535714285714285,54.101589,40.07032843851583,-1.8507031570538066,0.06761411216538016
2011-02-24,96.29538571428571,75.88101071428571,9.0,3.25,0.10785714285714285,53.185467,40.278519076899705,-1.7024079315282943,0.13649178561090558
2011-03-03,96.44364193548388,75.99503225806451,9.006451612903225,3.25,0.10001612903225805,53.143433,40.383632005026946,-1.6829994626140052,0.14550630498749906
2011-03-10,96.36853870967742,75.93004516129032,9.029032258064516,3.25,0.09132258064516129,52.706379,40.231050657512924,-1.645477927485761,0.16293367687071192
2011-03-17,96.29343548387097,75.86505806451613,9.051612903225806,3.25,0.0826290322580645,51.91634,40.07846930999888,-1.5613981767909253,0.2019856260566536
2011-03-24,96.2183322580645,75.80007096774195,9.074193548387097,3.25,0.07393548387096774,52.790432,39.92588796248485,-1.6968149197971034,0.13908953367887478
2011-03-31,96.14322903225806,75.73508387096774,9.096774193548386,3.25,0.06524193548387097,53.738129,39.77330661497092,-1.84194005680522,0.07168424965735709
2011-04-07,96.17294,75.74856000000001,9.08,3.25,0.0597,53.72126,39.89802181973492,-1.8232653031294908,0.08035798531401317
2011-04-14,96.22012,75.77511333333334,9.056666666666667,3.25,0.054683333333333334,53.248455,40.06895311654536,-1.7383574082474371,0.11979457699057372
2011-04-21,96.26729999999999,75.80166666666668,9.033333333333333,3.25,0.04966666666666667,53.619934,40.23988441335569,-1.764809362853129,0.1075086177840634
2011-04-28,96.31448,75.82822,9.01,3.25,0.04465000000000001,54.776592,40.41081571016624,-1.89482530216172,0.04712099991790519
2011-05-05,96.36749999999999,75.85709677419355,9.012903225806452,3.25,0.0425,53.712811,40.508251794364845,-1.741662433128387,0.11825951459276085
2011-05-12,96.4249,75.88771612903226,9.035483870967742,3.25,0.0425,53.442638,40.5505664691047,-1.7004457567187883,0.13740314358142192
2011-05-19,96.4823,75.91833548387098,9.058064516129033,3.25,0.0425,53.31599,40.59288114384457,-1.678159822094803,0.147754139859418
2011-05-26,96.5397,75.94895483870968,9.080645161290322,3.25,0.0425,53.231564,40.63519581858443,-1.6614429087540268,0.1555185307494339
2011-06-02,96.60597333333332,75.98589333333334,9.096666666666666,3.25,0.04215,51.956718,40.71295357175668,-1.4830364123975854,0.23838178108708719
2011-06-09,96.72548666666667,76.06074666666667,9.073333333333332,3.25,0.0397,50.84227,41.00336979552301,-1.2977368348747176,0.3244466138892612
2011-06-16,96.845,76.13560000000001,9.05,3.25,0.037250000000000005,51.036457,41.293786019289264,-1.2850443381852958,0.3303418113852318
2011-06-23,96.96451333333333,76.21045333333333,9.026666666666667,3.25,0.0348,50.445461,41.58420224305566,-1.1687873291986615,0.3843389125889878
2011-06-30,97.08402666666667,76.28530666666667,9.003333333333334,3.25,0.032350000000000004,53.365505,41.87461846682204,-1.515631463838347,0.22324257953072524
2011-07-07,97.21008709677419,76.36283225806451,9.0,3.25,0.030645161290322583,53.170338,42.11042107936394,-1.4587871896528228,0.24964465242770373
2011-07-14,97.33723870967742,76.44080322580646,9.0,3.25,0.02906451612903226,51.973866,42.33712142336851,-1.2710727973115603,0.3368310778226493
2011-07-21,97.46439032258064,76.5187741935484,9.0,3.25,0.027483870967741936,52.975163,42.56382176737302,-1.3732409860079675,0.28937771502816534
2011-07-28,97.59154193548386,76.59674516129033,9.0,3.25,0.025903225806451616,50.726505,42.790522111377534,-1.0467447683649207,0.44102318965707127
2011-08-04,97.65926451612903,76.62695806451613,9.0,3.25,0.024129032258064516,46.958931,42.96562552032282,-0.5267112691646217,0.6825596073786918
2011-08-11,97.64774838709677,76.5934935483871,9.0,3.25,0.02209677419354839,45.821869,43.071933015855635,-0.362712614825358,0.7587309454582316
2011-08-18,97.63623225806451,76.56002903225806,9.0,3.25,0.020064516129032258,44.090805,43.1782405113885,-0.12036594806916298,0.8712920512813793
2011-08-25,97.62471612903227,76.52656451612903,9.0,3.25,0.01803225806451613,45.906723,43.28454800692132,-0.3458611232236244,0.7665578429965784
2011-09-01,97.6132,76.4931,9.0,3.25,0.016,45.703072,43.390855502454194,-0.3049780419263541,0.7855465293353425
2011-09-08,97.77184333333334,76.58991,8.953333333333333,3.25,0.016933333333333335,44.837536,43.8611577133648,-0.1287828965641717,0.8673826885369444
2011-09-15,97.93048666666667,76.68672,8.906666666666666,3.25,0.017866666666666666,47.145611,44.33145992427557,-0.3711824933652772,0.7547969986563134
2011-09-22,98.08913,76.78353,8.860000000000001,3.25,0.0188,43.691998,44.801762135186216,0.146376298806112,0.9951840060580361
2011-09-29,98.24777333333333,76.88034,8.813333333333334,3.25,0.019733333333333332,43.768364,45.272064346096876,0.1983359203964515,1.0193173376307156
2011-10-06,98.28332580645161,76.88025806451613,8.76774193548387,3.25,0.018790322580645162,44.891373,45.61675199445111,0.09567644968237814,0.9716357924233283
2011-10-13,98.26964193548388,76.8414193548387,8.72258064516129,3.25,0.017096774193548388,47.351646,45.91119381778264,-0.18999357823433774,0.8389525800926885
2011-10-20,98.25595806451612,76.8025806451613,8.67741935483871,3.25,0.015403225806451613,48.496342,46.20563564111401,-0.3021408854676067,0.7868642840734804
2011-10-27,98.24227419354838,76.76374193548388,8.63225806451613,3.25,0.013709677419354839,50.495327,46.500077464445596,-0.5269676873484123,0.6824405105711848
2011-11-03,98.26832666666667,76.75536000000001,8.593333333333334,3.25,0.0126,48.949116,46.81428396777083,-0.2815812851962465,0.7964134615917928
