Date,Open,High,Low,Close,Adj Close,Volume
1993-11-01,46.781200,47.000000,45.531200,46.062500,29.070351,1271200
1993-11-08,46.093700,46.750000,45.968700,46.593700,29.405590,858100
1993-11-15,46.687500,46.812500,46.218700,46.312500,29.228125,1122300
1993-11-22,46.187500,46.593700,45.875000,46.500000,29.346466,1352000
1993-11-29,46.625000,46.718700,46.250000,46.718700,29.484482,1784700
1993-12-06,46.781200,46.937500,46.500000,46.593700,29.405590,1164400
1993-12-13,46.593700,46.906200,46.375000,46.562500,29.385897,580600
1993-12-20,46.531200,46.843700,46.406200,46.750000,29.706213,1218600
1993-12-27,46.750000,47.156200,46.562500,46.593700,29.606890,2127200
1994-01-03,46.593700,47.062500,46.406200,47.031200,29.884899,2812600
1994-01-10,47.093700,47.593700,46.968700,47.406200,30.123177,1428800
1994-01-17,47.406200,47.531200,47.250000,47.375000,30.103344,751600
1994-01-24,47.343700,48.031200,47.093700,47.875000,30.421062,1530300
1994-01-31,48.062500,48.312500,46.968700,46.968700,29.845179,2794300
1994-02-07,46.843700,47.437500,46.812500,47.156200,29.964319,2252500
1994-02-14,47.062500,47.687500,46.750000,46.875000,29.785635,4060100
1994-02-21,47.000000,47.437500,46.562500,46.812500,29.745916,1848300
1994-02-28,46.937500,47.062500,45.906200,46.687500,29.666487,2157100
1994-03-07,46.843700,47.000000,46.406200,46.843700,29.765728,4704200
1994-03-14,47.031200,47.312500,46.718700,46.968700,29.845179,2048500
1994-03-21,46.812500,47.062500,45.937500,45.937500,29.358307,2760400
1994-03-28,46.000000,46.062500,43.531200,44.593700,28.499491,3368300
1994-04-04,43.343700,45.125000,43.343700,44.687500,28.559441,5231300
1994-04-11,44.812500,45.062500,44.250000,44.593700,28.499491,2783800
1994-04-18,44.640598,45.046799,43.984299,44.859299,28.669226,1851400
1994-04-25,44.843700,45.359299,44.812500,45.093700,28.819036,1562500
1994-05-02,45.093700,45.718700,44.593700,44.750000,28.599380,1736400
1994-05-09,44.625000,44.843700,44.171799,44.515598,28.449575,1919800
1994-05-16,44.609299,45.859299,44.500000,45.562500,29.118656,2646800
1994-05-23,45.515598,45.937500,45.343700,45.875000,29.318365,2082100
1994-05-30,45.734299,46.390598,45.562500,46.234299,29.547977,966000
1994-06-06,46.328098,46.468700,45.781200,46.109299,29.468107,515400
1994-06-13,46.046799,46.562500,45.812500,45.875000,29.318365,861300
1994-06-20,45.546799,45.625000,44.000000,44.062500,28.346191,1832800
1994-06-27,44.234299,45.015598,44.015598,44.562500,28.667833,6744100
1994-07-04,44.656200,44.984299,44.468700,44.906200,28.888939,501900
1994-07-11,44.937500,45.484299,44.515598,45.390598,29.200571,1457300
1994-07-18,45.390598,45.578098,45.062500,45.343700,29.170412,1105000
1994-07-25,45.359299,46.046799,45.171799,45.906200,29.532274,1981000
1994-08-01,45.937500,46.375000,45.656200,45.781200,29.451855,1506000
1994-08-08,45.828098,46.343700,45.718700,46.328098,29.803682,2335100
1994-08-15,46.375000,46.734299,46.156200,46.421799,29.863964,2272300
1994-08-22,46.437500,47.781200,46.281200,47.687500,30.678207,1089900
1994-08-29,47.812500,47.984299,47.218700,47.296799,30.426859,1136700
1994-09-05,47.265598,47.562500,46.812500,47.000000,30.235931,1030900
1994-09-12,47.000000,47.640598,46.781200,47.015598,30.245964,2293200
1994-09-19,47.125000,47.328098,45.734299,45.906200,29.711893,1363400
1994-09-26,46.078098,46.531200,45.984299,46.171799,29.883793,1227600
1994-10-03,46.203098,46.296799,45.000000,45.453098,29.418625,1152600
1994-10-10,45.656200,47.328098,45.640598,47.046799,30.450121,2474700
1994-10-17,47.000000,47.234299,46.359299,46.562500,30.136677,929200
1994-10-24,46.578098,47.703098,46.000000,47.656200,30.844540,844800
1994-10-31,47.546799,47.593700,46.328098,46.328098,29.984953,798500
1994-11-07,46.437500,47.328098,46.281200,46.406200,30.035488,1216100
1994-11-14,46.609299,47.093700,46.265598,46.468700,30.075960,979200
1994-11-21,46.437500,46.578098,44.609299,45.468700,29.428720,1445600
1994-11-28,45.453098,45.953098,45.046799,45.562500,29.489449,1161700
1994-12-05,45.656200,45.812500,44.687500,45.046799,29.155643,1418400
1994-12-12,44.953098,46.031200,44.953098,45.750000,29.610785,821500
1994-12-19,45.750000,46.265598,45.609299,46.062500,30.050747,2688100
1994-12-26,46.218700,46.406200,45.562500,45.562500,29.724569,2883000
1995-01-02,45.703098,46.250000,45.687500,46.046799,30.040508,1214300
1995-01-09,46.031200,46.734299,45.812500,46.734299,30.489021,699900
1995-01-16,46.718700,47.078098,46.453098,46.546799,30.366711,496900
1995-01-23,46.234299,47.234299,46.203098,47.109299,30.733683,202800
1995-01-30,47.015598,48.109299,46.843700,48.031200,31.335108,1071100
1995-02-06,48.015598,48.468700,47.968700,48.359299,31.549154,2168800
1995-02-13,48.328098,48.765598,48.250000,48.453098,31.610373,829800
1995-02-20,48.453098,49.156200,48.421799,49.000000,31.967167,1264800
1995-02-27,48.859299,49.031200,48.484299,48.781200,31.824406,1795600
1995-03-06,48.453098,49.390598,48.218700,49.265598,32.140419,678100
1995-03-13,49.234299,49.812500,49.171799,49.562500,32.334141,873400
1995-03-20,49.625000,50.218700,49.328098,50.218700,32.939556,625500
1995-03-27,50.296799,50.890598,49.546799,50.109299,32.867817,1339800
1995-04-03,50.093700,50.859299,50.062500,50.703098,33.257271,1081300
1995-04-10,50.625000,51.093700,50.593700,51.078098,33.503246,930000
1995-04-17,51.265598,51.312500,50.296799,50.890598,33.380268,1084300
1995-04-24,50.859299,51.671799,50.859299,51.593700,33.841423,1299600
1995-05-01,51.546799,52.687500,51.390598,52.187500,34.230927,2098100
1995-05-08,52.140598,52.875000,52.093700,52.750000,34.599899,1140300
1995-05-15,52.890598,53.156200,51.906200,52.093700,34.169415,1499700
1995-05-22,52.265598,53.421799,52.234299,52.562500,34.476894,1622100
1995-05-29,52.687500,53.921799,52.375000,53.546799,35.122517,1549000
1995-06-05,53.546799,54.046799,52.750000,53.062500,34.804848,910900
1995-06-12,53.234299,54.234299,53.203098,53.968700,35.399258,1487500
1995-06-19,54.125000,55.156200,54.093700,55.015598,36.297863,1193000
1995-06-26,54.859299,54.953098,54.062500,54.406200,35.895798,1276500
1995-07-03,54.468700,55.781200,54.468700,55.765598,36.792683,1103000
1995-07-10,55.812500,56.312500,55.453098,56.046799,36.978230,1783600
1995-07-17,56.125000,56.421799,54.203098,55.406200,36.555588,1292200
1995-07-24,55.484299,56.703098,55.484299,56.296799,37.143173,986900
1995-07-31,56.343700,56.796799,55.453098,55.984299,36.936996,2158000
1995-08-07,56.109299,56.312500,55.421799,55.656200,36.720535,1790100
1995-08-14,55.796799,56.406200,55.656200,56.171799,37.060711,1113300
1995-08-21,56.406200,56.640598,55.750000,56.296799,37.143173,1025800
1995-08-28,56.453098,56.750000,55.765598,56.656200,37.380283,2985300
1995-09-04,56.828098,57.546799,56.734299,57.546799,37.967888,852800
1995-09-11,57.640598,58.812500,57.578098,58.437500,38.555546,1528800
1995-09-18,58.234299,58.781200,57.781200,58.312500,38.678429,2106300
1995-09-25,58.375000,58.906200,57.593700,58.484299,38.792397,2313800
1995-10-02,58.484299,58.625000,57.953098,58.406200,38.740566,1725700
1995-10-09,58.187500,58.859299,57.265598,58.625000,38.885685,1635000
1995-10-16,58.453098,59.187500,58.296799,58.828098,39.020424,2066700
1995-10-23,58.546799,58.890598,57.281200,58.187500,38.595516,2520500
1995-10-30,58.328098,59.250000,58.234299,59.234299,39.289856,2353600
1995-11-06,59.218700,59.609299,58.625000,59.531200,39.486774,2325900
1995-11-13,59.421799,60.203098,59.078098,60.187500,39.922096,2589700
1995-11-20,60.281200,60.375000,59.859299,60.328098,40.015362,982000
1995-11-27,60.453098,61.203098,60.156200,60.984299,40.450619,2052600
1995-12-04,61.125000,62.531200,61.046799,62.156200,41.227940,2058800
1995-12-11,62.281200,62.796799,61.593700,61.812500,40.999969,1688300
1995-12-18,61.265598,61.515598,60.578098,61.203098,40.846722,4425100
1995-12-25,61.453098,61.656200,61.250000,61.484299,41.034393,1179400
1996-01-01,61.406200,62.625000,61.171799,61.593700,41.107407,2556800
1996-01-08,61.812500,62.062500,59.640598,60.234299,40.200146,2286700
1996-01-15,60.250000,61.421799,59.859299,61.265598,40.888428,1611800
1996-01-22,61.218700,62.265598,61.109299,62.234299,41.534939,3181600
1996-01-29,62.187500,64.015602,62.140598,63.640598,42.473495,1895000
1996-02-05,63.531200,66.375000,63.437500,65.828102,43.933414,3513200
1996-02-12,65.953102,66.687500,64.734299,64.937500,43.339069,3599400
1996-02-19,64.437500,66.609299,63.875000,65.937500,44.006447,3078100
1996-02-26,65.750000,65.890602,63.609299,64.890602,43.307755,5242200
1996-03-04,65.031197,65.968697,62.000000,63.500000,42.379665,4503400
1996-03-11,63.250000,64.812500,62.906200,64.125000,42.796787,5510800
1996-03-18,64.718697,65.937500,64.578102,65.156197,43.678139,3515500
1996-03-25,65.750000,65.812500,64.375000,64.687500,43.363941,4040400
1996-04-01,65.000000,65.718697,64.796799,65.515602,43.919067,2635100
1996-04-08,63.875000,64.640602,62.125000,63.718700,42.714508,6024900
1996-04-15,64.046799,64.859299,63.843700,64.531197,43.259174,3142900
1996-04-22,65.125000,65.812500,64.593697,65.437500,43.866718,2792100
1996-04-29,65.156197,65.796799,63.750000,64.312500,43.112560,3595100
1996-05-06,64.562500,65.593697,63.078098,65.375000,43.824814,4442800
1996-05-13,65.531197,67.312500,65.468697,67.187500,45.039845,2908000
1996-05-20,67.656197,68.437500,66.984299,68.171799,45.699699,3986300
1996-05-27,68.375000,68.375000,66.750000,66.875000,44.830364,2925300
1996-06-03,66.890602,68.500000,66.187500,67.625000,45.333130,3504300
1996-06-10,67.531197,68.031197,66.718697,66.937500,44.872253,5328300
1996-06-17,66.968697,67.218697,66.187500,66.812500,44.788452,4178800
1996-06-24,66.968697,67.500000,66.156197,67.109299,45.225807,3860400
1996-07-01,67.281197,67.703102,65.375000,65.578102,44.193913,2011900
1996-07-08,65.625000,65.984299,63.875000,64.562500,43.509495,5690000
1996-07-15,64.718697,64.718697,60.375000,63.968700,43.109314,10081300
1996-07-22,63.531200,63.937500,61.625000,63.718700,42.940842,7095100
1996-07-29,63.625000,66.593697,62.937500,66.562500,44.857311,6200300
1996-08-05,66.578102,66.765602,65.796799,66.218697,44.625614,3841900
1996-08-12,66.250000,66.875000,66.000000,66.843697,45.046795,3210900
1996-08-19,66.859299,67.343697,66.375000,66.859299,45.057320,2690400
1996-08-26,66.703102,67.000000,65.125000,65.328102,44.025440,3582800
1996-09-02,64.468697,66.750000,64.375000,65.937500,44.436108,4133700
1996-09-09,66.187500,68.625000,66.078102,68.562500,46.205124,4824700
1996-09-16,68.656197,69.156197,68.218697,68.640602,46.257778,3408800
1996-09-23,68.468697,69.250000,68.156197,68.687500,46.527611,4270700
1996-09-30,68.781197,70.343697,68.437500,70.343697,47.649487,2844900
1996-10-07,70.312500,70.687500,69.375000,70.312500,47.628338,3043600
1996-10-14,70.312500,71.312500,69.937500,71.218697,48.242188,3056900
1996-10-21,71.281197,71.625000,70.125000,70.312500,47.628338,3411600
1996-10-28,70.375000,71.156197,69.703102,70.593697,47.818798,3834300
1996-11-04,70.687500,73.437500,70.531197,73.421799,49.734516,6839400
1996-11-11,73.250000,74.500000,73.015602,74.031197,50.147312,4667400
1996-11-18,74.171799,75.250000,73.734299,75.171799,50.919933,4895600
1996-11-25,75.250000,76.687500,75.078102,76.015602,51.491512,6866000
1996-12-02,75.921799,76.578102,72.656197,74.312500,50.337852,10593000
1996-12-09,74.687500,75.671799,72.406197,73.312500,49.660473,9262600
1996-12-16,73.500000,75.718697,71.875000,74.843697,50.697674,9333600
1996-12-23,75.093697,76.031197,74.328102,75.875000,51.648834,3691400
1996-12-30,76.125000,76.125000,72.750000,75.093697,51.117001,6227300
1997-01-06,75.093697,76.250000,74.125000,76.125000,51.819019,7900500
1997-01-13,76.500000,77.750000,75.640602,77.562500,52.797520,7972100
1997-01-20,77.750000,79.687500,76.750000,76.750000,52.244453,10654400
1997-01-27,76.875000,79.406197,76.000000,78.406197,53.371845,12941600
1997-02-03,78.718697,79.468697,77.125000,79.218697,53.924923,8468600
1997-02-10,79.250000,81.562500,78.125000,81.187500,55.265102,8227400
1997-02-17,81.343697,82.000000,80.140602,80.375000,54.712029,4519500
1997-02-24,79.968697,81.531197,79.062500,79.156197,53.882397,8813300
1997-03-03,78.750000,81.156197,78.687500,80.843697,55.031086,7331700
1997-03-10,80.937500,81.796799,79.062500,79.687500,54.244034,6911900
1997-03-17,79.250000,80.109299,77.875000,78.437500,53.393154,10494800
1997-03-24,78.500000,79.968697,76.156197,77.000000,52.615387,8505200
1997-03-31,76.906197,77.125000,74.156197,75.843697,51.825245,16145200
1997-04-07,76.187500,77.046799,73.375000,73.375000,50.138340,13090200
1997-04-14,73.734299,77.000000,73.312500,76.562500,52.316410,12110300
1997-04-21,76.750000,78.281197,75.468697,76.531197,52.295025,12368200
1997-04-28,76.500000,81.671799,76.375000,81.437500,55.647572,11833900
1997-05-05,81.656197,83.562500,81.187500,82.625000,56.459026,13166400
1997-05-12,82.937500,84.593697,82.875000,83.218697,56.864697,9143300
1997-05-19,83.312500,85.218697,82.750000,84.781197,57.932396,5892200
1997-05-26,84.375000,85.562500,83.125000,85.156197,58.188610,5673700
1997-06-02,85.343697,86.437500,84.078102,86.375000,59.021484,6796200
1997-06-09,86.437500,90.000000,86.343697,89.718697,61.306255,11120900
1997-06-16,89.750000,90.500000,88.937500,89.578102,61.210140,8247200
1997-06-23,89.406197,90.250000,87.343697,88.906197,60.987644,18783300
1997-06-30,88.906197,92.156197,87.875000,92.062500,63.152775,8634800
1997-07-07,92.375000,92.500000,90.031197,91.781197,62.959805,14276500
1997-07-14,91.890602,94.093697,91.062500,91.296799,62.627506,14547500
1997-07-21,91.281197,94.812500,90.687500,94.031197,64.503265,17775500
1997-07-28,94.250000,96.031197,93.421799,94.937500,65.124908,19588000
1997-08-04,94.781197,96.625000,92.406197,93.375000,64.053085,17039400
1997-08-11,93.750000,94.546799,89.625000,89.781197,61.587856,27840500
1997-08-18,90.375000,94.312500,89.343697,92.562500,63.495770,26486700
1997-08-25,92.781197,93.406197,89.718697,90.375000,61.995178,20602500
1997-09-01,90.687500,94.437500,90.593697,93.140602,63.892311,16243500
1997-09-08,93.718697,94.281197,90.250000,92.656197,63.560028,20076300
1997-09-15,92.656197,96.375000,92.187500,95.031197,65.189224,17871300
1997-09-22,95.500000,96.203102,93.625000,94.468697,65.041061,18248500
1997-09-29,94.500000,97.750000,94.156197,96.640602,66.536423,18847500
1997-10-06,97.312500,98.500000,96.218697,96.875000,66.697807,15010000
1997-10-13,97.343697,97.546799,93.000000,94.281197,64.911995,24237100
1997-10-20,94.843697,97.500000,93.671799,94.000000,64.718376,28179800
1997-10-27,93.015602,93.937500,84.375000,92.062500,63.384422,57368700
1997-11-03,93.187500,95.281197,91.437500,92.937500,63.986897,28065700
1997-11-10,93.625000,93.843697,90.093697,93.062500,64.072960,28753100
1997-11-17,94.375000,96.812500,92.750000,96.750000,66.611717,23230600
1997-11-24,96.000000,96.343697,94.625000,95.625000,65.837250,13108000
1997-12-01,96.218697,99.000000,96.031197,98.937500,68.117813,16459600
1997-12-08,98.968697,99.000000,94.906197,95.750000,65.923248,17101800
1997-12-15,96.250000,97.875000,92.375000,94.781197,65.256233,23011100
1997-12-22,95.437500,95.906197,93.250000,93.781197,64.824646,12534300
1997-12-29,94.593697,97.656197,94.437500,97.562500,67.438454,12416400
1998-01-05,97.843697,98.437500,91.906197,92.312500,63.809464,25860700
1998-01-12,91.125000,96.687500,90.906197,96.312500,66.574394,28343400
1998-01-19,96.687500,98.015602,95.000000,95.937500,66.315193,20684800
1998-01-26,96.375000,99.562500,95.406197,98.312500,67.956856,27332500
1998-02-02,99.906197,101.625000,99.718697,101.625000,70.246552,22667300
1998-02-09,101.718697,102.937500,100.718697,102.000000,70.505798,17181800
1998-02-16,102.812500,103.718697,102.156197,103.656197,71.650604,13157700
1998-02-23,104.250000,105.531197,102.937500,105.125000,72.665894,16726900
1998-03-02,105.250000,105.937500,103.156197,105.937500,73.227509,26169900
1998-03-09,105.531197,108.000000,105.250000,107.093697,74.026718,18355000
1998-03-16,107.843697,110.187500,107.531197,109.875000,75.949203,15427700
1998-03-23,109.718697,111.531197,109.000000,109.625000,75.994156,18329100
1998-03-30,109.625000,112.812500,108.968697,112.593697,78.052124,19672700
1998-04-06,113.250000,113.375000,109.750000,111.187500,77.077339,19470200
1998-04-13,111.375000,112.437500,110.000000,112.281197,77.835503,24363200
1998-04-20,112.000000,113.437500,110.343697,110.812500,76.817337,26749300
1998-04-27,109.375000,112.593697,107.625000,112.593697,78.052124,41418000
1998-05-04,112.718697,113.312500,109.343697,111.125000,77.034012,30101100
1998-05-11,111.562500,112.687500,110.343697,111.031197,76.968918,27726600
1998-05-18,110.718697,112.781197,109.828102,111.250000,77.120659,27646200
1998-05-25,112.093697,112.093697,107.578102,109.031197,75.582504,26782100
1998-06-01,108.968697,112.000000,107.875000,112.000000,77.640579,34267900
1998-06-08,111.937500,113.062500,108.250000,110.437500,76.557373,30907700
1998-06-15,108.812500,111.781197,107.500000,110.062500,76.297394,37157100
1998-06-22,110.250000,114.437500,110.062500,113.687500,79.061150,29422700
1998-06-29,114.250000,114.937500,113.062500,114.843697,79.865173,17231600
1998-07-06,114.781197,116.937500,114.562500,116.468697,80.995255,29732300
1998-07-13,116.562500,119.000000,116.062500,118.562500,82.451355,28371300
1998-07-20,118.750000,119.234299,112.875000,114.093697,79.343620,44925700
1998-07-27,113.625000,115.000000,111.312500,111.781197,77.735435,45257500
1998-08-03,111.781197,112.421799,105.593697,109.125000,75.888313,72464700
1998-08-10,108.750000,109.656197,105.500000,106.125000,73.802017,49420900
1998-08-17,106.000000,111.093697,105.500000,108.562500,75.497124,49240700
1998-08-24,109.250000,111.250000,102.156197,103.375000,71.889557,74853400
1998-08-31,103.750000,104.015602,93.625000,97.750000,67.977806,96249900
1998-09-07,100.875000,103.125000,96.812500,101.687500,70.716034,67125300
1998-09-14,102.875000,105.250000,101.093697,102.093697,70.998497,50014000
1998-09-21,99.625000,107.000000,98.937500,104.250000,72.754128,51170100
1998-09-28,105.312500,106.312500,97.218697,100.718697,70.289719,55061700
1998-10-05,99.593697,101.281197,92.218697,98.531197,68.763092,73110200
1998-10-12,100.625000,107.250000,98.750000,106.000000,73.975426,61057200
1998-10-19,105.687500,108.796799,105.500000,106.843697,74.564240,46220600
1998-10-26,107.718697,110.906197,106.031197,110.000000,76.766960,41077300
1998-11-02,110.812500,114.562500,110.187500,114.125000,79.645721,33667300
1998-11-09,113.937500,114.250000,111.687500,113.218697,79.013206,42108300
1998-11-16,114.218697,116.750000,112.890602,116.625000,81.390404,30461600
1998-11-23,117.468697,119.718697,117.156197,119.500000,83.396835,21426400
1998-11-30,119.015602,119.375000,115.093697,118.375000,82.611694,47636300
1998-12-07,118.062500,119.750000,115.562500,117.125000,81.739365,33885300
1998-12-14,116.156197,119.125000,113.750000,118.500000,82.698929,38130000
1998-12-21,119.250000,123.250000,119.000000,122.687500,85.905739,23339900
1998-12-28,123.250000,124.750000,122.000000,123.312500,86.343384,21740600
1999-01-04,123.375000,128.500000,121.718697,127.750000,89.450516,36948400
1999-01-11,127.687500,127.687500,120.375000,124.375000,87.087364,45376100
1999-01-18,125.296799,127.937500,121.781197,122.562500,85.818260,27529300
1999-01-25,123.281197,128.296799,121.906197,127.656197,89.384865,31565200
1999-02-01,128.687500,128.687500,123.218697,124.062500,86.868546,44189200
1999-02-08,125.093697,126.093697,121.328102,123.625000,86.562187,44309200
1999-02-15,124.750000,125.750000,122.218697,124.250000,86.999855,29134700
1999-02-22,124.437500,128.843704,122.687500,123.562500,86.518440,46991800
1999-03-01,123.656197,128.125000,121.781197,127.546799,89.308243,44099600
1999-03-08,128.281204,131.187500,127.250000,129.375000,90.588341,28515800
1999-03-15,129.937500,132.625000,129.500000,129.687500,90.807190,23499000
1999-03-22,130.062500,130.593704,125.625000,128.562500,90.237793,33397800
1999-03-29,129.156204,131.609299,128.125000,129.343704,90.786148,26362500
1999-04-05,130.937500,135.500000,130.250000,134.875000,94.668526,27695900
1999-04-12,133.468704,136.468704,131.000000,131.531204,92.321526,47462500
1999-04-19,132.687500,136.750000,128.375000,135.812500,95.326576,38799500
1999-04-26,136.500000,137.500000,131.500000,133.250000,93.527893,35114200
1999-05-03,133.437500,135.843704,131.843704,135.000000,94.756256,53439200
1999-05-10,134.843704,138.000000,131.500000,133.781204,93.900787,39302300
1999-05-17,133.625000,135.593704,132.375000,133.343704,93.593697,30627700
1999-05-24,133.843704,133.843704,128.000000,130.203094,91.389305,59197700
1999-05-31,130.125000,133.359299,128.015594,133.218704,93.505966,29551000
1999-06-07,133.437500,134.187500,129.093704,129.812500,91.115173,37470000
1999-06-14,130.687500,135.562500,129.546799,134.312500,94.273697,31428100
1999-06-21,134.468704,135.250000,130.656204,131.703094,92.721230,33401900
1999-06-28,132.687500,139.500000,132.500000,139.406204,98.144325,42553500
1999-07-05,139.250000,140.750000,138.515594,140.500000,98.914429,24530100
1999-07-12,140.937500,142.156204,138.656204,141.812500,99.838425,20926500
1999-07-19,142.187500,142.250000,135.125000,135.750000,95.570305,28547900
1999-07-26,134.875000,137.312500,132.562500,132.750000,93.458260,27952300
1999-08-02,132.750000,134.750000,128.843704,130.375000,91.786224,35868500
1999-08-09,130.593704,133.250000,127.000000,133.156204,93.744240,36257100
1999-08-16,133.125000,134.843704,131.687500,133.906204,94.272270,23202300
1999-08-23,134.812500,138.781204,134.656204,135.062500,95.086273,31492300
1999-08-30,135.343704,136.500000,130.656204,135.968704,95.724266,43026700
1999-09-06,136.062500,136.625000,133.687500,135.875000,95.658302,19832700
1999-09-13,135.125000,135.468704,130.312500,133.750000,94.162285,36960900
1999-09-20,133.937500,134.000000,126.312500,127.750000,90.191483,51145200
1999-09-27,128.750000,129.750000,125.562500,128.468704,90.698875,44240000
1999-10-04,129.187500,133.875000,128.687500,133.875000,94.515717,44835700
1999-10-11,133.593704,134.125000,124.500000,124.875000,88.161728,48238300
1999-10-18,124.937500,131.218704,123.437500,130.093704,91.846130,51326100
1999-10-25,129.312500,137.687500,127.812500,137.000000,96.721992,41302200
1999-11-01,136.500000,139.109299,134.593704,137.875000,97.339722,33084700
1999-11-08,137.000000,139.984299,136.078094,139.750000,98.663506,32185500
1999-11-15,139.843704,143.000000,139.406204,142.500000,100.604965,28514400
1999-11-22,142.437500,143.000000,140.000000,141.437500,99.854851,16227000
1999-11-29,140.875000,145.343704,139.000000,143.843704,101.553642,38754500
1999-12-06,143.531204,143.718704,139.375000,141.875000,100.163750,30066500
1999-12-13,141.437500,143.312500,140.031204,142.687500,100.737373,27459200
1999-12-20,142.562500,146.484299,141.093704,146.484299,103.671738,23689200
1999-12-27,146.500000,147.562500,145.062500,146.875000,103.948265,16590500
2000-01-03,148.250000,148.250000,137.250000,145.750000,103.152069,42725700
2000-01-10,146.250000,147.468704,142.875000,146.968704,104.014618,32748700
2000-01-17,145.343704,147.000000,143.812500,144.437500,102.223160,24691300
2000-01-24,145.656204,145.843704,135.531204,135.875000,96.163200,45836400
2000-01-31,135.812500,144.000000,135.000000,142.593704,100.918213,38317400
2000-02-07,142.562500,144.562500,138.031204,138.687500,98.153679,35834100
2000-02-14,139.781204,141.218704,134.625000,135.312500,95.765091,45445900
2000-02-21,135.187500,137.468704,133.093704,133.328094,94.360680,56469300
2000-02-28,133.375000,141.718704,132.718704,141.125000,99.878784,48878800
2000-03-06,140.812500,142.000000,135.031204,140.125000,99.171059,57263100
2000-03-13,136.687500,148.000000,135.687500,146.937500,103.992493,64979500
2000-03-20,146.875000,155.750000,144.500000,153.562500,108.957405,57492300
2000-03-27,153.375000,153.781204,147.125000,150.375000,106.695831,40621500
2000-04-03,150.125000,153.000000,141.390594,151.437500,107.449707,48883000
2000-04-10,151.750000,153.109299,133.500000,136.000000,96.496307,71239600
2000-04-17,135.187500,145.125000,134.687500,143.812500,102.039482,50078700
2000-04-24,141.500000,148.750000,140.500000,145.093704,102.948532,59044900
2000-05-01,146.562500,148.484299,139.781204,143.531204,101.839928,43196900
2000-05-08,142.750000,143.468704,137.750000,142.812500,101.329979,34030200
2000-05-15,142.750000,147.718704,140.406204,141.125000,100.132629,29384700
2000-05-22,141.250000,141.812500,136.500000,138.000000,97.915337,42993000
2000-05-29,140.000000,149.093704,139.468704,147.843704,104.899765,29343000
2000-06-05,147.468704,148.218704,145.625000,146.593704,104.012856,25584900
2000-06-12,146.968704,148.875000,144.625000,146.593704,104.012856,28107200
2000-06-19,146.468704,149.156204,143.875000,144.375000,102.679817,27055700
2000-06-26,145.375000,146.984299,143.515594,145.281204,103.324310,28474400
