Date,Open,High,Low,Close,Adj Close,Volume
2001-01-01,63.484379,66.031250,62.515621,63.703121,42.942535,391700
2001-01-08,63.500000,64.781250,63.000000,64.265617,43.321732,420900
2001-01-15,64.187500,65.359383,64.062500,64.750000,43.648262,228100
2001-01-22,64.562500,65.781250,64.250000,65.062500,43.858898,180700
2001-01-29,65.300003,67.000000,65.300003,65.660004,44.261684,225600
2001-02-05,65.800003,66.360001,64.860001,65.050003,43.850491,562300
2001-02-12,65.250000,65.809998,64.050003,64.239998,43.304451,1067500
2001-02-19,64.290001,64.290001,60.439999,61.610001,41.531559,235200
2001-02-26,62.009998,63.349998,60.930000,62.349998,42.030399,193700
2001-03-05,62.419998,64.379997,62.369999,63.110001,42.542717,288800
2001-03-12,62.509998,62.509998,58.830002,58.840000,39.664299,457000
2001-03-19,59.119999,60.599998,55.000000,58.240002,39.357750,670200
2001-03-26,58.570000,60.220001,58.099998,59.369999,40.121368,1490700
2001-04-02,59.369999,59.900002,56.360001,57.650002,38.959042,658900
2001-04-09,58.049999,60.500000,58.009998,60.380001,40.803925,160900
2001-04-16,60.400002,63.889999,59.770000,62.500000,42.236588,690600
2001-04-23,62.439999,63.750000,61.500000,63.750000,43.081314,497700
2001-04-30,64.000000,64.360001,62.189999,63.650002,43.013744,265200
2001-05-07,63.619999,63.740002,62.470001,62.810001,42.446075,292300
2001-05-14,62.849998,65.309998,62.740002,65.300003,44.128792,291500
2001-05-21,65.320000,66.139999,64.260002,64.260002,43.425980,173300
2001-05-28,64.610001,64.610001,63.240002,64.000000,43.250259,178000
2001-06-04,64.250000,65.000000,63.310001,63.849998,43.148903,774300
2001-06-11,63.369999,63.560001,60.560001,61.220001,41.371586,859600
2001-06-18,61.299999,61.779999,60.720001,61.500000,41.709087,345800
2001-06-25,61.570000,61.860001,60.200001,61.820000,41.926117,1295400
2001-07-02,61.759998,62.220001,60.119999,60.299999,40.895260,184200
2001-07-09,60.320000,61.230000,59.060001,61.150002,41.471722,802300
2001-07-16,61.270000,61.410000,60.090000,60.480000,41.017323,146200
2001-07-23,60.580002,60.740002,58.150002,60.630001,41.119061,241300
2001-07-30,60.730000,61.419998,60.380001,60.959999,41.342861,154300
2001-08-06,60.799999,60.869999,58.750000,59.720001,40.501896,270700
2001-08-13,59.750000,59.889999,58.070000,58.209999,39.477821,184200
2001-08-20,58.419998,59.290001,57.990002,59.259998,40.189922,247700
2001-08-27,59.290001,59.290001,56.500000,57.029999,38.677540,575500
2001-09-03,57.160000,58.000000,54.209999,54.299999,36.826069,265100
2001-09-10,53.959999,54.619999,53.639999,54.480000,36.948135,27100
2001-09-17,51.000000,52.349998,46.299999,48.150002,32.655159,406200
2001-09-24,49.349998,51.700001,49.029999,51.650002,35.028843,367400
2001-10-01,51.459999,53.490002,50.700001,52.570000,35.652782,438700
2001-10-08,52.240002,54.160000,51.639999,53.650002,36.560047,224500
2001-10-15,53.049999,54.299999,51.340000,52.259998,35.612827,200900
2001-10-22,52.070000,54.009998,51.799999,53.630001,36.546425,292000
2001-10-29,53.700001,53.700001,51.160000,52.599998,35.844528,189400
2001-11-05,53.320000,54.790001,52.939999,54.240002,36.962124,278300
2001-11-12,53.150002,55.590000,53.070000,54.889999,37.405056,454000
2001-11-19,55.000000,55.590000,54.439999,55.439999,37.779861,235300
2001-11-26,55.560001,55.990002,54.119999,54.520000,37.152916,370300
2001-12-03,54.099998,56.599998,53.880001,55.930000,38.113777,467900
2001-12-10,55.650002,55.759998,53.459999,53.770000,36.641827,401200
2001-12-17,53.830002,55.000000,53.650002,54.389999,37.064327,598200
2001-12-24,54.410000,55.849998,54.410000,55.619999,38.041897,498800
2001-12-31,55.549999,56.599998,54.650002,56.599998,38.712181,386200
2002-01-07,56.400002,56.770000,54.849998,54.900002,37.549446,395200
2002-01-14,54.660000,55.020000,53.720001,53.930000,36.886009,349900
2002-01-21,54.259998,54.669998,53.270000,54.389999,37.200626,182600
2002-01-28,54.549999,54.610001,51.020000,53.410000,36.530346,617000
2002-02-04,52.799999,52.880001,50.599998,52.180000,35.689068,400800
2002-02-11,52.009998,53.389999,51.950001,52.490002,35.901112,451100
2002-02-18,52.139999,52.340000,50.950001,51.889999,35.490719,118900
2002-02-25,52.340000,54.320000,52.180000,54.250000,37.104877,261300
2002-03-04,54.639999,56.869999,54.580002,56.369999,38.554874,586700
2002-03-11,56.220001,56.770000,55.639999,56.380001,38.561703,310400
2002-03-18,56.590000,56.939999,55.419998,55.560001,38.116482,583300
2002-03-25,55.700001,56.299999,54.849998,55.930000,38.370323,318900
2002-04-01,55.520000,55.779999,54.680000,55.070000,37.780315,267100
2002-04-08,54.799999,55.549999,54.070000,54.330002,37.272648,784200
2002-04-15,54.480000,55.889999,54.020000,55.380001,37.993015,1874600
2002-04-22,55.000000,55.009998,52.900002,52.900002,36.291618,934400
2002-04-29,53.000000,53.840000,52.209999,53.570000,36.751255,996100
2002-05-06,53.380001,53.849998,52.150002,52.380001,35.934864,386000
2002-05-13,52.439999,54.630001,52.380001,54.619999,37.471607,295300
2002-05-20,54.259998,54.570000,53.389999,53.980000,37.032532,674500
2002-05-27,54.119999,54.119999,52.509998,53.160000,36.469986,478900
2002-06-03,53.259998,53.349998,50.450001,51.169998,35.104759,630000
2002-06-10,51.299999,51.689999,48.660000,49.970001,34.281521,642800
2002-06-17,50.279999,51.709999,49.410000,49.799999,34.164898,856000
2002-06-24,49.599998,50.189999,47.520000,49.599998,34.164406,2794200
2002-07-01,49.750000,49.820000,46.950001,49.340000,33.985325,301200
2002-07-08,49.500000,49.500000,45.250000,45.869999,31.595171,564600
2002-07-15,45.250000,46.119999,41.650002,42.000000,28.929541,1190400
2002-07-22,41.450001,42.000000,37.070000,41.299999,28.447380,1001300
2002-07-29,42.349998,44.310001,41.400002,41.860001,28.833117,651800
2002-08-05,41.700001,44.410000,40.209999,44.110001,30.382904,627700
2002-08-12,43.270000,45.270000,42.430000,44.990002,30.989050,637300
2002-08-19,45.049999,46.849998,44.980000,45.580002,31.395449,693000
2002-08-26,45.750000,46.610001,43.880001,44.639999,30.747971,375700
2002-09-02,43.880001,43.880001,42.169998,43.509998,29.969620,344700
2002-09-09,43.299999,44.990002,42.509998,43.020000,29.632120,259100
2002-09-16,42.770000,43.400002,40.080002,40.549999,27.930794,347300
2002-09-23,40.000000,41.049999,38.900002,39.790001,27.544310,667800
2002-09-30,38.900002,40.930000,37.840000,38.279999,26.499027,437700
2002-10-07,38.150002,40.189999,35.910000,39.509998,27.350492,428800
2002-10-14,39.450001,42.349998,39.200001,41.799999,28.935717,577700
2002-10-21,41.799999,43.490002,41.540001,43.189999,29.897930,565800
2002-10-28,43.650002,43.689999,41.590000,43.459999,30.084845,876500
2002-11-04,44.099998,44.799999,42.799999,42.930000,29.717966,1281600
2002-11-11,42.950001,43.830002,41.759998,43.799999,30.320204,822800
2002-11-18,44.150002,45.540001,43.000000,45.150002,31.254736,677900
2002-11-25,45.150002,45.799999,44.180000,45.310001,31.365492,526500
2002-12-02,46.299999,46.439999,43.160000,44.200001,30.597105,960900
2002-12-09,43.750000,44.110001,43.080002,43.200001,29.904869,1214800
2002-12-16,43.150002,44.450001,42.770000,43.669998,30.230215,2103100
2002-12-23,43.650002,44.139999,42.549999,42.669998,29.703678,866400
2002-12-30,42.570000,44.540001,42.270000,44.330002,30.859251,979200
2003-01-06,44.520000,45.790001,44.410000,45.349998,31.569302,1081800
2003-01-13,45.380001,45.820000,44.180000,44.439999,30.935827,1082000
2003-01-20,44.400002,44.570000,42.000000,42.099998,29.306887,633200
2003-01-27,41.639999,42.419998,40.820000,41.750000,29.063248,1101600
2003-02-03,41.720001,42.169998,40.080002,40.330002,28.074745,458800
2003-02-10,40.330002,40.880001,38.919998,40.119999,27.928564,839200
2003-02-17,40.660000,41.250000,40.230000,41.009998,28.548109,574600
2003-02-24,40.779999,40.970001,39.529999,40.750000,28.367117,1834600
2003-03-03,41.090000,41.130001,39.020000,39.900002,27.775419,803200
2003-03-10,39.389999,40.110001,37.439999,39.779999,27.691877,842500
2003-03-17,39.400002,42.689999,39.400002,42.529999,29.742634,1156400
2003-03-24,41.830002,41.939999,40.880001,41.240002,28.840506,964200
2003-03-31,40.509998,42.340000,40.150002,42.020000,29.385973,593100
2003-04-07,43.090000,43.310001,41.340000,41.599998,29.092257,764400
2003-04-14,42.009998,43.209999,41.709999,42.840000,29.959433,910000
2003-04-21,43.150002,44.570000,42.619999,43.369999,30.330084,507800
2003-04-28,43.590000,45.119999,43.450001,45.029999,31.490973,646600
2003-05-05,45.160000,45.570000,44.470001,45.160000,31.581902,581200
2003-05-12,45.090000,46.259998,45.029999,46.160000,32.281223,511000
2003-05-19,45.930000,46.180000,44.650002,45.889999,32.092415,526000
2003-05-26,45.849998,47.740002,45.689999,47.740002,33.386173,578100
2003-06-02,48.099998,50.009998,47.790001,49.119999,34.351242,1557700
2003-06-09,48.759998,49.840000,48.040001,49.139999,34.365223,804400
2003-06-16,49.200001,49.990002,48.520000,48.610001,33.994583,1287000
2003-06-23,48.580002,48.610001,47.630001,47.770000,33.544353,1030300
2003-06-30,47.930000,48.660000,47.110001,48.320000,33.930569,1330900
2003-07-07,48.689999,49.529999,48.139999,48.980000,34.394032,1568900
2003-07-14,49.380001,49.849998,47.889999,48.779999,34.253586,1205800
2003-07-21,48.490002,49.180000,47.889999,49.099998,34.478283,710700
2003-07-28,49.000000,49.480000,48.200001,48.340000,33.944618,621600
2003-08-04,48.139999,48.529999,47.320000,48.320000,33.930569,449000
2003-08-11,48.419998,49.360001,48.139999,49.090000,34.471268,373600
2003-08-18,49.169998,50.180000,49.020000,49.160000,34.520416,601300
2003-08-25,49.130001,49.959999,48.520000,49.759998,34.941750,518000
2003-09-01,50.110001,50.810001,49.639999,50.240002,35.278805,1082900
2003-09-08,50.590000,52.320000,49.410000,50.020000,35.124317,554400
2003-09-15,49.779999,50.820000,49.349998,50.520000,35.475414,512600
2003-09-22,50.200001,50.259998,48.549999,48.709999,34.363117,1099500
2003-09-29,48.880001,50.900002,48.349998,50.459999,35.597675,1141200
2003-10-06,50.590000,51.500000,50.290001,51.130001,36.070347,534200
2003-10-13,51.459999,52.040001,51.110001,51.360001,36.232597,1335700
2003-10-20,51.189999,51.570000,50.310001,51.000000,35.978642,706500
2003-10-27,51.160000,52.250000,50.820000,52.070000,36.733490,1558100
2003-11-03,52.369999,52.630001,51.740002,52.209999,36.832249,1205000
2003-11-10,52.279999,52.560001,51.750000,51.880001,36.599434,1105700
2003-11-17,51.660000,51.770000,50.810001,51.240002,36.147957,576900
2003-11-24,51.599998,52.630001,51.549999,52.580002,37.093269,499100
2003-12-01,52.770000,53.459999,52.599998,52.840000,37.276684,1116900
2003-12-08,52.660000,53.639999,52.450001,53.630001,37.833996,923400
2003-12-15,53.830002,54.290001,52.950001,54.009998,38.102081,1192700
2003-12-22,54.150002,54.740002,54.020000,54.650002,38.907803,943100
2003-12-29,54.840000,55.860001,54.750000,55.299999,39.370564,1040800
2004-01-05,55.680000,56.439999,55.520000,56.110001,39.947227,1399800
2004-01-12,55.930000,56.930000,55.650002,56.900002,40.509655,1495400
2004-01-19,56.900002,57.700001,56.669998,57.250000,40.758831,1641000
2004-01-26,57.220001,57.779999,55.919998,56.529999,40.246243,1202400
2004-02-02,56.360001,57.040001,55.869999,56.910000,40.516785,1026200
2004-02-09,56.950001,58.070000,56.680000,57.509998,40.943939,806000
2004-02-16,57.910000,58.180000,57.009998,57.369999,40.844265,928300
2004-02-23,57.520000,57.950001,56.840000,57.610001,41.015137,2030100
2004-03-01,57.980000,58.880001,57.759998,58.680000,41.776913,969500
2004-03-08,58.680000,58.770000,55.900002,56.799999,40.438461,1409900
2004-03-15,56.730000,57.400002,55.880001,56.700001,40.367271,1164400
2004-03-22,56.160000,56.560001,55.180000,56.169998,39.989933,2180700
2004-03-29,56.180000,57.950001,56.180000,57.709999,41.086330,1290300
2004-04-05,57.779999,58.099998,57.330002,57.709999,41.250099,749800
2004-04-12,57.840000,58.119999,56.090000,56.950001,40.706867,925200
2004-04-19,56.939999,57.500000,55.849998,57.200001,40.885559,1358500
2004-04-26,57.290001,57.590000,55.439999,55.590000,39.734768,780100
2004-05-03,55.650002,56.720001,54.599998,54.599998,39.027126,1876700
2004-05-10,54.220001,55.150002,53.439999,54.830002,39.191536,1117800
2004-05-17,54.410000,55.380001,54.029999,54.740002,39.127201,1370900
2004-05-24,55.049999,56.520000,54.849998,56.360001,40.285156,1552000
2004-05-31,56.310001,56.680000,55.900002,56.439999,40.342346,819100
2004-06-07,56.520000,57.369999,56.520000,57.110001,40.821232,1232900
2004-06-14,56.950001,57.299999,56.320000,57.040001,40.771202,1195300
2004-06-21,57.189999,57.810001,56.500000,57.400002,41.028526,888500
2004-06-28,57.369999,57.410000,56.450001,56.720001,40.542477,1369200
2004-07-05,56.480000,56.540001,55.840000,56.080002,40.246281,802600
2004-07-12,56.200001,56.470001,55.669998,55.869999,40.095558,849600
2004-07-19,55.730000,56.549999,54.880001,55.139999,39.571678,1592700
2004-07-26,55.259998,56.310001,54.889999,56.150002,40.296513,1279600
2004-08-02,56.110001,56.500000,54.299999,54.490002,39.105209,958200
2004-08-09,54.459999,55.180000,54.169998,54.549999,39.148262,1460700
2004-08-16,54.380001,56.410000,54.380001,56.250000,40.368282,926600
2004-08-23,56.400002,56.849998,55.950001,56.720001,40.705582,2554200
2004-08-30,56.650002,57.590000,56.230000,57.369999,41.172050,4126000
2004-09-06,56.299999,57.860001,56.299999,57.709999,41.416054,838700
2004-09-13,57.840000,58.250000,57.509998,58.049999,41.660069,2232100
2004-09-20,57.840000,58.419998,57.209999,57.619999,41.351490,1141700
2004-09-27,57.080002,58.450001,56.869999,58.450001,41.947136,1512000
2004-10-04,58.720001,59.060001,58.270000,58.349998,42.059303,926900
2004-10-11,58.619999,58.619999,56.990002,57.419998,41.388943,1528800
2004-10-18,57.160000,57.619999,56.200001,56.400002,40.653721,1608500
2004-10-25,56.349998,58.439999,56.200001,58.439999,42.124168,1928000
2004-11-01,58.380001,60.599998,58.330002,60.320000,43.479298,1238300
2004-11-08,60.250000,61.330002,60.070000,61.200001,44.113625,816000
2004-11-15,61.230000,61.480000,60.500000,60.599998,43.681133,2096900
2004-11-22,60.509998,61.860001,60.480000,61.580002,44.387512,977100
2004-11-29,61.869999,62.080002,61.099998,61.709999,44.481232,866400
2004-12-06,61.709999,61.910000,60.869999,61.639999,44.430775,867100
2004-12-13,62.040001,62.700001,61.759998,62.119999,44.776752,780600
2004-12-20,62.290001,63.200001,62.009998,63.029999,45.432705,939200
2004-12-27,62.889999,63.230000,62.439999,62.880001,45.324574,1320800
2005-01-03,63.240002,63.259998,61.290001,61.540001,44.580078,1267700
2005-01-10,61.349998,61.869999,60.840000,61.340000,44.435177,1265100
2005-01-17,61.240002,62.070000,60.419998,60.549999,43.862915,880300
2005-01-24,60.680000,61.119999,60.380001,60.820000,44.058506,1298200
2005-01-31,61.290001,62.599998,61.110001,62.599998,45.347946,1084500
2005-02-07,62.410000,63.049999,62.090000,62.840000,45.521805,1107400
2005-02-14,62.869999,63.139999,62.209999,62.480000,45.261009,1124700
2005-02-21,62.240002,63.099998,61.540001,63.000000,45.637707,728800
2005-02-28,62.880001,63.750000,62.200001,63.480000,45.985424,1606800
2005-03-07,63.639999,63.970001,62.310001,62.459999,45.246532,660600
2005-03-14,62.630001,63.119999,61.570000,61.860001,44.811882,1083700
2005-03-21,61.950001,61.950001,60.540001,60.669998,43.949829,3695500
2005-03-28,60.410000,61.540001,59.840000,60.599998,43.899132,1896900
2005-04-04,60.549999,61.560001,60.110001,60.820000,44.395824,1023200
2005-04-11,61.060001,61.500000,58.540001,58.660000,42.819134,1052000
2005-04-18,58.700001,59.650002,58.369999,59.310001,43.293602,1702300
2005-04-25,59.500000,60.000000,58.650002,59.630001,43.527191,1243100
2005-05-02,59.849998,60.939999,59.490002,60.410000,44.096558,926700
2005-05-09,60.450001,60.959999,58.840000,59.450001,43.395802,1405400
2005-05-16,59.360001,61.450001,59.360001,61.400002,44.819214,949000
2005-05-23,61.400002,61.930000,61.090000,61.799999,45.111179,1041300
2005-05-30,62.750000,62.750000,61.470001,61.860001,45.154991,885200
2005-06-06,61.939999,62.520000,61.630001,62.230000,45.425079,1607100
2005-06-13,62.080002,63.540001,61.970001,63.470001,46.330223,970300
2005-06-20,63.259998,63.549999,62.049999,62.169998,45.381275,1162500
2005-06-27,62.169998,62.860001,61.970001,62.580002,45.846031,1519600
2005-07-04,62.349998,63.330002,61.820000,63.330002,46.395466,1419400
2005-07-11,63.200001,64.300003,63.200001,63.930000,46.835026,1179000
2005-07-18,63.910000,64.800003,63.549999,64.139999,46.988876,1037400
2005-07-25,64.190002,64.739998,63.779999,64.279999,47.091438,948400
2005-08-01,64.339996,64.750000,63.680000,63.759998,46.710480,820400
2005-08-08,63.980000,64.660004,63.540001,64.040001,46.915604,922100
2005-08-15,64.199997,64.430000,63.380001,63.619999,46.607925,844200
2005-08-22,63.919998,64.120003,62.790001,62.860001,46.051147,1003500
2005-08-29,62.599998,64.139999,62.509998,63.669998,46.644558,1406500
2005-09-05,63.990002,64.940002,63.919998,64.800003,47.472401,1380600
2005-09-12,64.809998,65.000000,64.120003,64.849998,47.509018,1243600
2005-09-19,63.830002,64.849998,63.000000,63.570000,46.571289,1286200
2005-09-26,63.700001,64.199997,63.049999,64.129997,46.981556,1865000
2005-10-03,64.300003,64.309998,61.540001,62.299999,45.842823,1267800
2005-10-10,62.169998,62.270000,60.400002,61.520000,45.268871,1256500
2005-10-17,61.410000,61.919998,60.509998,61.160000,45.003960,1429700
2005-10-24,61.040001,62.570000,61.040001,62.560001,46.034138,959000
2005-10-31,62.799999,63.959999,62.680000,63.560001,46.769970,1646000
2005-11-07,63.880001,64.589996,63.369999,64.529999,47.483746,1242000
2005-11-14,64.419998,65.260002,63.919998,65.099998,47.903160,1237500
2005-11-21,65.070000,66.489998,65.010002,66.349998,48.822956,732100
2005-11-28,66.419998,66.419998,65.250000,66.050003,48.602219,2457500
2005-12-05,66.120003,66.559998,65.419998,65.919998,48.506550,952800
2005-12-12,66.199997,66.839996,65.639999,66.370003,48.837688,1878500
2005-12-19,66.540001,66.650002,65.699997,66.050003,48.602219,1330600
2005-12-26,66.000000,66.279999,64.800003,65.050003,48.114452,784200
2006-01-02,65.250000,67.059998,64.959999,66.900002,49.482826,1587000
2006-01-09,66.809998,67.529999,66.809998,67.099998,49.630733,1391700
2006-01-16,66.839996,67.120003,65.720001,65.779999,48.654385,1152400
2006-01-23,65.800003,67.389999,65.800003,67.180000,49.689922,1013100
2006-01-30,67.199997,67.419998,66.080002,66.190002,48.957672,1308800
2006-02-06,66.440002,66.910004,65.910004,66.730003,49.357075,1017700
2006-02-13,66.699997,68.139999,66.220001,68.010002,50.303833,2775500
2006-02-20,68.449997,68.470001,67.739998,68.269997,50.496140,973800
2006-02-27,68.400002,68.680000,67.650002,68.080002,50.355606,1568700
2006-03-06,68.300003,68.300003,67.059998,67.949997,50.259434,856700
2006-03-13,68.349998,69.720001,68.000000,69.440002,51.361526,637800
2006-03-20,69.610001,69.629997,68.650002,69.300003,51.257996,682400
2006-03-27,68.699997,69.400002,68.379997,68.760002,50.858582,1102900
2006-04-03,69.300003,69.919998,68.699997,68.940002,51.245342,1069300
2006-04-10,68.949997,69.250000,68.239998,68.639999,51.022331,896700
2006-04-17,68.699997,70.500000,68.239998,70.099998,52.107616,3177900
2006-04-24,70.089996,70.739998,69.239998,70.620003,52.494164,1213400
2006-05-01,70.650002,71.720001,70.070000,71.620003,53.237469,907900
2006-05-08,71.699997,71.809998,69.839996,69.849998,51.921780,1055200
2006-05-15,69.540001,70.209999,67.839996,68.430000,50.866241,1432300
2006-05-22,68.199997,69.180000,67.160004,69.160004,51.408878,1231600
2006-05-29,69.000000,70.040001,68.059998,69.860001,51.929207,806400
2006-06-05,69.769997,69.790001,66.720001,67.730003,50.345928,1676500
2006-06-12,67.849998,68.059998,65.639999,67.500000,50.174931,1465700
2006-06-19,67.830002,68.029999,66.779999,67.070000,49.855316,837100
2006-06-26,67.110001,68.940002,66.750000,68.709999,51.323669,1846100
2006-07-03,68.610001,69.260002,68.349998,68.550003,51.204166,1221500
2006-07-10,68.550003,69.040001,66.379997,66.750000,49.859623,929500
2006-07-17,66.769997,68.500000,66.260002,67.010002,50.053844,1006600
2006-07-24,67.370003,69.500000,67.370003,69.440002,51.868954,1596600
2006-07-31,69.400002,70.400002,68.709999,69.589996,51.981003,2655400
2006-08-07,69.400002,69.709999,68.279999,68.550003,51.204166,879700
2006-08-14,69.099998,70.430000,68.540001,70.419998,52.600979,3288800
2006-08-21,70.349998,70.459999,69.760002,69.980003,52.272324,858500
2006-08-28,69.949997,70.839996,69.860001,70.699997,52.810120,2942900
2006-09-04,70.720001,71.029999,69.790001,70.080002,52.347015,1353300
2006-09-11,69.900002,71.690002,69.660004,71.099998,53.108921,1092400
2006-09-18,71.230003,71.690002,70.760002,70.930000,52.981937,1045000
2006-09-25,71.290001,72.290001,70.949997,71.809998,53.639267,959800
2006-10-02,71.930000,72.900002,71.510002,72.680000,54.561127,2547900
2006-10-09,72.250000,73.849998,72.250000,73.800003,55.401920,1245300
2006-10-16,73.800003,74.150002,73.220001,73.680000,55.311832,2611500
2006-10-23,73.519997,74.889999,73.470001,74.349998,55.814793,3314600
2006-10-30,74.099998,74.519997,73.309998,73.440002,55.131664,1217900
2006-11-06,73.800003,75.000000,73.699997,74.540001,55.957417,1293500
2006-11-13,74.419998,75.680000,74.419998,75.550003,56.715637,1315700
2006-11-20,75.300003,75.820000,75.300003,75.510002,56.685623,2571700
2006-11-27,75.360001,75.849998,74.190002,75.260002,56.497948,1122500
2006-12-04,75.309998,76.830002,75.309998,76.309998,57.286171,1266700
2006-12-11,76.349998,77.680000,76.209999,77.330002,58.051895,1578100
2006-12-18,77.449997,77.760002,76.330002,76.349998,57.316196,1698200
2006-12-25,76.279999,77.510002,76.279999,76.889999,58.048313,898500
2007-01-01,77.400002,77.580002,76.010002,76.209999,57.534958,1049800
2007-01-08,76.250000,77.419998,75.940002,77.349998,58.395596,1633300
2007-01-15,77.349998,77.629997,77.199997,77.519997,58.523960,1197200
2007-01-22,77.599998,78.250000,76.940002,77.309998,58.365410,1814700
2007-01-29,77.309998,78.879997,77.120003,78.820000,59.505386,1158100
2007-02-05,78.830002,79.180000,78.089996,78.430000,59.210960,1664300
2007-02-12,78.320000,79.690002,78.050003,79.480003,60.003647,1292600
2007-02-19,79.449997,79.870003,78.989998,79.250000,59.830013,1221900
2007-02-26,79.610001,79.650002,75.370003,75.720001,57.165020,2638200
2007-03-05,74.800003,77.199997,74.800003,76.790001,57.972832,1828100
2007-03-12,76.680000,77.220001,74.440002,75.910004,57.308468,2175900
2007-03-19,76.300003,78.860001,76.239998,78.629997,59.361935,1073100
2007-03-26,78.099998,78.349998,76.860001,77.599998,58.584332,1230500
2007-04-02,77.660004,78.669998,77.169998,78.529999,59.603306,952600
2007-04-09,78.680000,79.089996,78.000000,79.050003,59.997959,775700
2007-04-16,79.400002,80.959999,79.400002,80.830002,61.348980,1332700
2007-04-23,81.000000,81.550003,80.239998,81.320000,61.720867,1617900
2007-04-30,81.519997,82.379997,79.889999,82.139999,62.343266,2229100
2007-05-07,82.209999,82.750000,81.620003,82.419998,62.555767,1677000
2007-05-14,82.540001,83.419998,82.000000,83.410004,63.307171,1637300
2007-05-21,83.650002,83.980003,82.470001,83.059998,63.041515,1483500
2007-05-28,83.129997,84.320000,82.839996,84.120003,63.846062,1093700
2007-06-04,83.830002,84.209999,81.239998,82.290001,62.457108,1392700
2007-06-11,82.150002,84.190002,81.500000,83.779999,63.588028,1769500
2007-06-18,84.019997,84.199997,81.980003,82.160004,62.358425,1328100
2007-06-25,82.250000,82.800003,80.849998,81.699997,62.009289,2266200
2007-07-02,82.209999,83.169998,81.949997,83.050003,63.362099,1486000
2007-07-09,83.199997,84.400002,81.580002,84.169998,64.216614,1481800
2007-07-16,84.070000,84.489998,82.519997,82.849998,63.209503,1689000
2007-07-23,83.360001,83.580002,78.190002,78.269997,59.715237,2127300
2007-07-30,78.690002,80.339996,76.959999,77.139999,58.853104,4252500
2007-08-06,77.559998,81.050003,76.320000,78.070000,59.562660,3478800
2007-08-13,78.919998,79.000000,73.669998,78.300003,59.738129,2720100
2007-08-20,78.599998,80.169998,77.339996,80.169998,61.164833,2712500
2007-08-27,79.889999,79.959999,77.190002,79.459999,60.623161,2463100
2007-09-03,79.300003,80.720001,77.949997,78.260002,59.707619,2537800
2007-09-10,78.540001,82.150002,77.379997,79.949997,60.996994,1489800
2007-09-17,79.580002,83.040001,79.160004,82.029999,62.583908,1973900
2007-09-24,82.070000,82.370003,80.980003,81.459999,62.149006,1305900
2007-10-01,81.800003,83.860001,80.000000,83.570000,64.119759,1680500
2007-10-08,83.489998,84.290001,82.760002,83.480003,64.050652,1416600
2007-10-15,83.669998,83.970001,79.629997,79.629997,61.096729,1441900
2007-10-22,79.099998,81.830002,78.959999,81.800003,62.761658,2429800
2007-10-29,81.849998,82.559998,78.879997,79.910004,61.311550,1866500
2007-11-05,79.559998,80.120003,76.360001,77.000000,59.078838,3263300
2007-11-12,77.220001,79.699997,76.220001,77.059998,59.124882,1921100
2007-11-19,76.629997,76.629997,74.180000,75.639999,58.035381,1850400
2007-11-26,75.430000,78.839996,73.599998,78.550003,60.268093,2537900
